Date,Close,High,Low,Open,Volume,Ticker,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume
,AAPL,AAPL,AAPL,AAPL,AAPL,,MSFT,MSFT,MSFT,MSFT,MSFT,JPM,JPM,JPM,JPM,JPM,XOM,XOM,XOM,XOM,XOM,AMZN,AMZN,AMZN,AMZN,AMZN
2019-05-17,45.388572692871094,45.844858465816024,44.850632734358356,44.89145799493417,131516400.0,AAPL,,,,,,,,,,,,,,,,,,,,
2019-05-20,43.96928024291992,44.27187308579342,43.294455989235885,44.07254715951819,154449200.0,AAPL,,,,,,,,,,,,,,,,,,,,
2019-05-21,44.812217712402344,45.14842794409167,44.35592821006204,44.480807866582374,113459200.0,AAPL,,,,,,,,,,,,,,,,,,,,
2019-05-22,43.894840240478516,44.59848522926416,43.839606485233176,44.346325712267024,118994400.0,AAPL,,,,,,,,,,,,,,,,,,,,
2019-05-23,43.14556884765625,43.356899428389916,42.701287627124074,43.17918987171048,146118800.0,AAPL,,,,,,,,,,,,,,,,,,,,
2019-05-24,42.979854583740234,43.741133342206446,42.895800209655654,43.27523949265052,94858800.0,AAPL,,,,,,,,,,,,,,,,,,,,
2019-05-28,42.80213928222656,43.368896153975726,42.72529281820786,42.96784416529964,111792800.0,AAPL,,,,,,,,,,,,,,,,,,,,
2019-05-29,42.5980224609375,43.07112063399836,42.266612621180826,42.36747568884229,113924800.0,AAPL,,,,,,,,,,,,,,,,,,,,
2019-05-30,42.81895065307617,43.04228946300564,42.42750310710411,42.73489628505487,84873600.0,AAPL,,,,,,,,,,,,,,,,,,,,
2019-05-31,42.043270111083984,42.74451113812914,42.024057576373885,42.32184270333962,108174400.0,AAPL,,,,,,,,,,,,,,,,,,,,
2019-06-03,41.61819839477539,42.727695624920145,40.89054064456149,42.17054681734326,161584400.0,AAPL,,,,,,,,,,,,,,,,,,,,
2019-06-04,43.1407585144043,43.186387825636224,41.911185625871745,42.13212427525392,123872000.0,AAPL,,,,,,,,,,,,,,,,,,,,
2019-06-05,43.837196350097656,44.425569693638934,43.50098615185949,44.25506073740765,119093600.0,AAPL,,,,,,,,,,,,,,,,,,,,
2019-06-06,44.48080062866211,44.5408384220099,43.743534767431555,43.96687726418169,90105200.0,AAPL,,,,,,,,,,,,,,,,,,,,
2019-06-07,45.66474151611328,46.08981009449223,44.61288192923803,44.790591442053355,122737600.0,AAPL,,,,,,,,,,,,,,,,,,,,
2019-06-10,46.248313903808594,46.9183340723606,46.01776716255535,46.06339647229206,104883600.0,AAPL,,,,,,,,,,,,,,,,,,,,
2019-06-11,46.78385925292969,47.06963979513542,46.493278324635206,46.79586754698529,107731600.0,AAPL,,,,,,,,,,,,,,,,,,,,
2019-06-12,46.63496398925781,47.06243284929081,46.44284228865029,46.57732637975056,73012800.0,AAPL,,,,,,,,,,,,,,,,,,,,
2019-06-13,46.62535858154297,47.259357665071356,46.493278340137906,46.75744248736489,86698400.0,AAPL,,,,,,,,,,,,,,,,,,,,
2019-06-14,46.286739349365234,46.49086565193816,45.70076988896076,46.000958861346966,75046000.0,AAPL,,,,,,,,,,,,,,,,,,,,
2019-06-17,46.56291580200195,46.81987934371097,46.14985544679512,46.32516479593238,58676400.0,AAPL,,,,,,,,,,,,,,,,,,,,
2019-06-18,47.657997131347656,48.09987438779202,46.87990971552517,47.08163581115205,106204000.0,AAPL,,,,,,,,,,,,,,,,,,,,
2019-06-19,47.51871871948242,48.001424996498194,47.3842346282757,47.953391822995805,84496800.0,AAPL,,,,,,,,,,,,,,,,,,,,
2019-06-20,47.90055465698242,48.176727040616036,47.55713657353641,48.11908943981231,86056000.0,AAPL,,,,,,,,,,,,,,,,,,,,
2019-06-21,47.73725128173828,48.23436598340896,47.58595486567917,47.74205533137628,191202400.0,AAPL,,,,,,,,,,,,,,,,,,,,
2019-06-24,47.68922805786133,48.06866741206735,47.59076518160692,47.67961995732024,72881600.0,AAPL,,,,,,,,,,,,,,,,,,,,
2019-06-25,46.966365814208984,47.852520548463474,46.89912011572079,47.65319463874383,84281200.0,AAPL,,,,,,,,,,,,,,,,,,,,
2019-06-26,47.982208251953125,48.267988752912856,47.39383857231526,47.49470163187464,104270000.0,AAPL,,,,,,,,,,,,,,,,,,,,
2019-06-27,47.96780014038086,48.40727725900729,47.92697487769968,48.09988036370736,83598800.0,AAPL,,,,,,,,,,,,,,,,,,,,
2019-06-28,47.53071594238281,47.91015520529247,47.32178561109309,47.71322950016567,124442400.0,AAPL,,,,,,,,,,,,,,,,,,,,
2019-07-01,48.402462005615234,49.10850692901838,48.186323785405726,48.79150567181064,109012000.0,AAPL,,,,,,,,,,,,,,,,,,,,
2019-07-02,48.685848236083984,48.7819109078006,48.35684228844312,48.36885058045973,67740800.0,AAPL,,,,,,,,,,,,,,,,,,,,
2019-07-03,49.08930969238281,49.096513935526076,48.67624931822451,48.81793765259761,45448000.0,AAPL,,,,,,,,,,,,,,,,,,,,
2019-07-05,49.04607391357422,49.25020388004415,48.72667240803768,48.83474336935479,69062000.0,AAPL,,,,,,,,,,,,,,,,,,,,
2019-07-08,48.0350341796875,48.36644027578619,47.64839068055923,48.22475197636059,101354400.0,AAPL,,,,,,,,,,,,,,,,,,,,
2019-07-09,48.328025817871094,48.39286399948066,47.744456532471055,47.83811534810115,82312000.0,AAPL,,,,,,,,,,,,,,,,,,,,
2019-07-10,48.805931091308594,48.9260067005133,48.40487899629488,48.474524901707014,71588400.0,AAPL,,,,,,,,,,,,,,,,,,,,
2019-07-11,48.450496673583984,49.08449559128622,48.44089223949852,48.82513189798768,80767200.0,AAPL,,,,,,,,,,,,,,,,,,,,
2019-07-12,48.8227424621582,48.99084757881,48.55857466140774,48.61861246481315,70380800.0,AAPL,,,,,,,,,,,,,,,,,,,,
2019-07-15,49.281429290771484,49.43992629757832,48.99084472686203,49.012457455369805,67789600.0,AAPL,,,,,,,,,,,,,,,,,,,,
2019-07-16,49.11091995239258,49.49756352744528,48.87076875458136,49.13253268073563,67467200.0,AAPL,,,,,,,,,,,,,,,,,,,,
2019-07-17,48.83475112915039,49.2526118988206,48.81553859218374,49.00285624708764,56430000.0,AAPL,,,,,,,,,,,,,,,,,,,,
2019-07-18,49.38949966430664,49.44233322466151,48.918801671440576,48.99084776868964,74162400.0,AAPL,,,,,,,,,,,,,,,,,,,,
2019-07-19,48.6522331237793,49.59122524146757,48.59699937109666,49.42071626872984,83717200.0,AAPL,,,,,,,,,,,,,,,,,,,,
2019-07-22,49.764129638671875,49.76652983137011,48.89718370048571,48.90678813569499,89111600.0,AAPL,,,,,,,,,,,,,,,,,,,,
2019-07-23,50.15317916870117,50.1699915127743,49.780944050285115,50.06192419824494,73420800.0,AAPL,,,,,,,,,,,,,,,,,,,,
2019-07-24,50.11235046386719,50.22762201382964,49.75212366387008,49.87219926386912,59966400.0,AAPL,,,,,,,,,,,,,,,,,,,,
2019-07-25,49.71611404418945,50.24925012567391,49.646468127874286,50.16519572030522,55638400.0,AAPL,,,,,,,,,,,,,,,,,,,,
2019-07-26,49.889015197753906,50.366913774922196,49.74492300161684,49.82657353603335,70475600.0,AAPL,,,,,,,,,,,,,,,,,,,,
2019-07-29,50.35490798950195,50.585454781922124,50.05712281046305,50.06192686108473,86693600.0,AAPL,,,,,,,,,,,,,,,,,,,,
2019-07-30,50.13876724243164,50.47017707104218,49.785744685281244,50.13396319239506,135742800.0,AAPL,,,,,,,,,,,,,,,,,,,,
2019-07-31,51.16179656982422,53.16225597903142,50.74393593703209,51.97350858479414,277125600.0,AAPL,,,,,,,,,,,,,,,,,,,,
2019-08-01,50.054718017578125,52.36017124103035,49.64886552584576,51.368345510162676,216071600.0,AAPL,,,,,,,,,,,,,,,,,,,,
2019-08-02,48.995643615722656,49.574405160935726,48.42168245561687,49.35827056979247,163448400.0,AAPL,,,,,,,,,,,,,,,,,,,,
2019-08-05,46.43083953857422,47.70604202778089,46.248325916636276,47.54754499544243,209572000.0,AAPL,,,,,,,,,,,,,,,,,,,,
2019-08-06,47.30978012084961,47.566743629664266,46.59893105085319,47.14407522853601,143299200.0,AAPL,,,,,,,,,,,,,,,,,,,,
2019-08-07,47.79969024658203,47.924569888809515,46.546104432236135,46.92794393689847,133457600.0,AAPL,,,,,,,,,,,,,,,,,,,,
2019-08-08,48.85395431518555,48.877970899702554,47.88374513000925,48.078267005581544,108038000.0,AAPL,,,,,,,,,,,,,,,,,,,,
2019-08-09,48.45138931274414,48.87806936865176,48.04157812299277,48.526118463383106,98478800.0,AAPL,,,,,,,,,,,,,,,,,,,,
2019-08-12,48.32843017578125,48.70690179869115,48.00781514188459,48.121115329740505,89927600.0,AAPL,,,,,,,,,,,,,,,,,,,,
2019-08-13,50.37507629394531,51.13924769979046,48.32844437569951,48.458620819643215,188874000.0,AAPL,,,,,,,,,,,,,,,,,,,,
2019-08-14,48.87565231323242,49.76517772068569,48.83708124858087,48.974489287024824,146189600.0,AAPL,,,,,,,,,,,,,,,,,,,,
2019-08-15,48.632179260253906,49.451794151476854,48.133175768034526,49.04680900852128,108909600.0,AAPL,,,,,,,,,,,,,,,,,,,,
2019-08-16,49.77962875366211,49.938731597613014,49.13839875471206,49.24446731734599,110481600.0,AAPL,,,,,,,,,,,,,,,,,,,,
2019-08-19,50.70773696899414,51.281465917613836,50.63059484038089,50.77282150188003,97654400.0,AAPL,,,,,,,,,,,,,,,,,,,,
2019-08-20,50.71015167236328,51.43093334007396,50.70051074443123,50.835505805517215,107537200.0,AAPL,,,,,,,,,,,,,,,,,,,,
2019-08-21,51.25978088378906,51.50325387693638,51.009076274492614,51.344154643315484,86141600.0,AAPL,,,,,,,,,,,,,,,,,,,,
2019-08-22,51.21638870239258,51.69369373678096,50.804168210189204,51.39236415071815,89014800.0,AAPL,,,,,,,,,,,,,,,,,,,,
2019-08-23,48.84913635253906,51.117546110498004,48.45379212610639,50.48595686609099,187272000.0,AAPL,,,,,,,,,,,,,,,,,,,,
2019-08-26,49.7772216796875,49.94596545585496,49.43249883563113,49.62535044196756,104174400.0,AAPL,,,,,,,,,,,,,,,,,,,,
2019-08-27,49.215538024902344,50.27380692191961,49.063666802773795,50.107472474509876,103493200.0,AAPL,,,,,,,,,,,,,,,,,,,,
2019-08-28,49.54581069946289,49.59161338058128,49.01306210348635,49.20109145245917,63755200.0,AAPL,,,,,,,,,,,,,,,,,,,,
2019-08-29,50.384700775146484,50.45943357956164,49.81820353268084,50.26175966563386,83962000.0,AAPL,,,,,,,,,,,,,,,,,,,,
2019-08-30,50.319618225097656,50.73183492972225,49.94837821357819,50.66192810275073,84573600.0,AAPL,,,,,,,,,,,,,,,,,,,,
2019-09-03,49.58678436279297,49.89534549257073,49.230011246175955,49.76275977000869,80092000.0,AAPL,,,,,,,,,,,,,,,,,,,,
2019-09-04,50.428104400634766,50.49801123909702,49.9773165623172,50.23525274929369,76752400.0,AAPL,,,,,,,,,,,,,,,,,,,,
2019-09-05,51.41405487060547,51.580389377293194,50.98737118105949,51.10549369351554,95654800.0,AAPL,,,,,,,,,,,,,,,,,,,,
2019-09-06,51.40922546386719,51.688860141445595,51.228427751726834,51.5996677805248,77449200.0,AAPL,,,,,,,,,,,,,,,,,,,,
2019-09-09,51.628597259521484,52.175812730232884,50.88130221260114,51.79010945042045,109237600.0,AAPL,,,,,,,,,,,,,,,,,,,,
2019-09-10,52.238487243652344,52.25777277521614,51.03558209886543,51.55386742566336,127111600.0,AAPL,,,,,,,,,,,,,,,,,,,,
2019-09-11,53.89940643310547,53.92833656476116,52.48677366881011,52.56873808377308,177158400.0,AAPL,,,,,,,,,,,,,,,,,,,,
2019-09-12,53.778892517089844,54.58163496853874,53.723448903688286,54.19111300558401,128906800.0,AAPL,,,,,,,,,,,,,,,,,,,,
2019-09-13,52.732669830322266,53.22443802421354,52.31563077428485,53.03399937220982,159053200.0,AAPL,,,,,,,,,,,,,,,,,,,,
2019-09-16,53.009883880615234,53.06533115671775,52.44579594248169,52.486776312858375,84632400.0,AAPL,,,,,,,,,,,,,,,,,,,,
2019-09-17,53.20274353027344,53.23167366775572,52.82186254541924,53.024358794438605,73274800.0,AAPL,,,,,,,,,,,,,,,,,,,,
2019-09-18,53.701744079589844,53.72102961074216,52.899001777277235,53.28952366767944,101360000.0,AAPL,,,,,,,,,,,,,,,,,,,,
2019-09-19,53.26541519165039,53.94039033553317,53.123184870732054,53.518529031437104,88242400.0,AAPL,,,,,,,,,,,,,,,,,,,,
2019-09-20,52.486778259277344,53.65111592552939,52.42410304549557,53.36666263412895,221652400.0,AAPL,,,,,,,,,,,,,,,,,,,,
2019-09-23,52.725433349609375,52.995423417155,52.46749351995584,52.7808769502649,76662000.0,AAPL,,,,,,,,,,,,,,,,,,,,
2019-09-24,52.474727630615234,53.634246745759036,52.35660880961368,53.28229223810173,124763200.0,AAPL,,,,,,,,,,,,,,,,,,,,
2019-09-25,53.282291412353516,53.39559160754861,52.34455408159378,52.68445466717906,87613600.0,AAPL,,,,,,,,,,,,,,,,,,,,
2019-09-26,53.00747299194336,53.26059049870584,52.75194617346755,53.03399013414398,75334000.0,AAPL,,,,,,,,,,,,,,,,,,,,
2019-09-27,52.749542236328125,53.26541822760675,52.37830220769446,53.164168271914754,101408000.0,AAPL,,,,,,,,,,,,,,,,,,,,
2019-09-30,53.99102020263672,54.138069160522186,53.22443596499704,53.25095311079078,103909600.0,AAPL,,,,,,,,,,,,,,,,,,,,
2019-10-01,54.140472412109375,55.015534447009884,54.04645775633533,54.256185587168645,139223200.0,AAPL,,,,,,,,,,,,,,,,,,,,
2019-10-02,52.783294677734375,53.89700748465291,52.53499575177782,53.771653365611186,138449200.0,AAPL,,,,,,,,,,,,,,,,,,,,
2019-10-03,53.23167037963867,53.26541913933405,51.86001779212852,52.65552479613937,114426000.0,AAPL,,,,,,,,,,,,,,,,,,,,
2019-10-04,54.723854064941406,54.839567257316276,53.97173670620037,54.39359806442688,138478800.0,AAPL,,,,,,,,,,,,,,,,,,,,
2019-10-07,54.735904693603516,55.42775610245832,54.44180678441432,54.545466053229646,122306000.0,AAPL,,,,,,,,,,,,,,,,,,,,
2019-10-08,54.09468460083008,54.97697849176049,54.07781205712704,54.43699823982986,111820000.0,AAPL,,,,,,,,,,,,,,,,,,,,
